"X","Y"
331958.460,7382527.450
331958.370,7382527.660
331958.990,7382527.480
332011.930,7382527.720
332011.950,7382527.790
332012.180,7382527.710
332012.240,7382527.580
332012.970,7382527.570
332013.310,7382527.480
332013.600,7382527.450
331671.830,7382528.290
331672.510,7382527.930
331673.250,7382528.260
331674.480,7382528.120
331674.260,7382528.250
331674.900,7382528.150
331675.020,7382528.130
331674.670,7382528.260
331674.860,7382527.990
331674.610,7382528.110
331675.270,7382528.130
331675.990,7382527.920
331676.670,7382527.950
331695.690,7382528.270
331697.040,7382528.050
331697.290,7382528.190
331762.130,7382528.140
331762.590,7382527.960
331846.270,7382528.160
331846.310,7382528.210
331956.930,7382528.290
331957.190,7382528.220
331957.180,7382528.040
331958.460,7382528.360
332008.930,7382528.240
332009.310,7382528.300
332009.880,7382528.150
332009.810,7382528.260
332009.840,7382528.180
332010.910,7382528.100
332010.780,7382528.070
332010.870,7382527.960
332013.130,7382528.350
332014.560,7382528.050
332014.640,7382528.190
331672.080,7382528.880
331673.920,7382528.810
331673.770,7382528.830
331674.560,7382528.560
331674.450,7382528.550
331675.450,7382528.500
331675.490,7382528.720
331675.780,7382528.460
331762.930,7382528.870
331846.470,7382528.680
331846.710,7382528.770
332007.430,7382528.720
332007.280,7382528.690
332008.360,7382528.540
332008.910,7382528.470
332012.810,7382528.480
332013.780,7382528.410
332056.370,7382528.500
331670.150,7382529.200
331672.050,7382529.000
331673.020,7382528.940
331673.480,7382529.060
331673.270,7382529.370
331762.850,7382529.010
331763.120,7382529.240
331846.430,7382529.020
331846.940,7382529.040
332003.860,7382529.360
332004.100,7382529.350
332056.320,7382529.070
331672.550,7382529.440
331672.860,7382529.560
331673.390,7382529.430
331696.160,7382529.440
331696.860,7382529.760
331697.340,7382529.490
331846.530,7382529.610
331846.610,7382529.670
331847.020,7382529.880
331957.370,7382529.550
331958.060,7382529.790
331958.950,7382529.590
332000.830,7382529.780
332001.370,7382529.830
332001.900,7382529.500
332002.920,7382529.640
332002.910,7382529.610
332007.770,7382529.670
331668.890,7382530.240
331669.430,7382530.080
331671.930,7382530.040
331672.160,7382530.000
331696.630,7382530.330
331698.230,7382530.240
331763.400,7382530.240
331763.950,7382530.330
331763.910,7382529.970
331791.810,7382530.300
331846.710,7382530.030
331846.970,7382530.030
331846.840,7382530.000
331958.880,7382530.360
331958.770,7382530.270
331959.110,7382530.210
331993.730,7382530.130
331997.580,7382530.360
331999.100,7382530.030
331999.890,7382530.000
332055.550,7382529.930
332056.260,7382529.890
331670.120,7382530.420
331670.970,7382530.720
331670.930,7382530.440
331671.370,7382530.440
331671.500,7382530.640
331671.800,7382530.390
331693.070,7382530.850
331693.510,7382530.770
331693.940,7382530.800
331694.300,7382530.730
331696.400,7382530.560
331696.890,7382530.560
331697.090,7382530.520
331699.660,7382530.750
331763.950,7382530.390
331764.270,7382530.640
331779.390,7382530.710
331780.300,7382530.770
331790.880,7382530.640
331846.670,7382530.640
331847.080,7382530.810
331958.050,7382530.580
331959.130,7382530.690
331995.340,7382530.850
331996.850,7382530.660
331997.950,7382530.540
331997.860,7382530.580
332001.320,7382530.480
331667.690,7382531.320
331668.630,7382531.330
331670.110,7382531.270
331694.200,7382531.070
331698.020,7382531.270
331698.090,7382531.370
331699.260,7382531.030
331699.560,7382531.130
331699.780,7382531.220
331699.970,7382530.980
331763.950,7382531.170
331764.090,7382531.000
331778.660,7382531.150
331791.690,7382531.330
331847.010,7382531.210
331847.300,7382531.320
331847.410,7382531.190
331847.840,7382531.310
331958.940,7382531.170
331958.770,7382530.960
331959.450,7382531.070
331992.700,7382531.380
331993.060,7382531.270
331992.750,7382531.220
331993.730,7382531.320
331994.320,7382531.040
331994.160,7382531.310
331994.770,7382531.000
331994.660,7382530.940
331994.780,7382531.210
331995.440,7382531.060
331995.940,7382530.890
331995.630,7382531.000
332055.590,7382531.270
331666.790,7382531.610
331667.960,7382531.570
331668.960,7382531.870
331669.090,7382531.830
331669.260,7382531.620
331669.690,7382531.450
331693.530,7382531.850
331695.160,7382531.810
331698.450,7382531.570
331699.700,7382531.820
331780.070,7382531.740
331791.090,7382531.540
331792.430,7382531.700
331846.050,7382531.740
331846.720,7382531.720
331847.370,7382531.810
331992.560,7382531.540
331992.800,7382531.490
331992.610,7382531.640
331993.250,7382531.510
331993.380,7382531.450
331993.820,7382531.510
332056.540,7382531.410
331666.460,7382532.010
331667.300,7382532.350
331668.270,7382532.300
331669.180,7382532.280
331669.170,7382532.010
331698.410,7382532.000
331698.640,7382531.900
331698.810,7382532.090
331698.760,7382532.250
331699.390,7382532.270
331699.990,7382531.950
331764.640,7382531.990
331778.730,7382532.020
331843.800,7382532.350
331844.670,7382532.330
331845.270,7382532.060
331845.640,7382532.050
331847.040,7382532.060
331847.480,7382532.200
331847.620,7382532.370
331847.840,7382532.120
331847.620,7382531.970
331958.660,7382532.140
331959.220,7382531.930
331959.500,7382532.230
331959.400,7382532.230
332057.160,7382532.090
331665.550,7382532.740
331666.190,7382532.410
331667.660,7382532.690
331667.800,7382532.770
331668.520,7382532.620
331668.130,7382532.640
331699.070,7382532.400
331699.330,7382532.820
331699.790,7382532.740
331764.820,7382532.410
331843.640,7382532.770
331844.590,7382532.430
331847.040,7382532.510
331847.200,7382532.500
331847.730,7382532.770
331848.200,7382532.730
331959.600,7382532.400
331959.610,7382532.770
332056.100,7382532.480
332057.270,7382532.810
331665.020,7382533.150
331666.230,7382533.080
331667.130,7382533.180
331667.970,7382533.110
331699.510,7382532.940
331699.600,7382533.090
331765.070,7382533.100
331765.220,7382533.270
331765.620,7382533.200
331847.360,7382533.150
331847.710,7382533.030
331958.110,7382532.970
331958.580,7382533.140
331959.470,7382533.280
331959.470,7382532.990
331959.680,7382532.930
331666.070,7382533.660
331666.180,7382533.730
331765.000,7382533.530
331765.120,7382533.410
331847.450,7382533.550
331847.360,7382533.490
331847.230,7382533.860
331847.750,7382533.760
331958.920,7382533.570
331964.520,7382533.560
331964.570,7382533.420
331964.870,7382533.450
331964.750,7382533.490
331972.910,7382533.820
331975.810,7382533.620
332057.550,7382533.510
331663.380,7382534.360
331665.340,7382534.310
331665.390,7382534.300
331665.940,7382533.960
331665.850,7382534.300
331666.490,7382534.130
331765.900,7382533.960
331838.990,7382534.060
331847.570,7382534.300
331959.910,7382534.140
331959.720,7382534.270
331960.110,7382534.340
331964.800,7382534.170
331964.720,7382534.060
331971.540,7382534.310
331972.720,7382534.250
331973.410,7382533.970
331974.010,7382533.970
331976.160,7382534.150
331976.430,7382534.100
331977.050,7382534.260
332057.280,7382534.350
332058.010,7382534.000
331659.300,7382534.650
331662.740,7382534.640
331665.150,7382534.740
331765.650,7382534.400
331839.740,7382534.540
331847.720,7382534.770
331848.410,7382534.470
331958.620,7382534.820
331959.840,7382534.790
331960.240,7382534.400
331960.110,7382534.540
331964.810,7382534.860
331964.780,7382534.730
331970.600,7382534.680
331970.910,7382534.520
331972.550,7382534.790
331972.710,7382534.800
331973.490,7382534.780
331974.370,7382534.670
331974.280,7382534.740
331974.710,7382534.630
331974.850,7382534.520
331975.410,7382534.500
331975.190,7382534.590
332057.500,7382534.590
332058.120,7382534.680
331659.630,7382535.170
331663.290,7382535.020
331664.050,7382535.380
331664.480,7382535.110
331664.250,7382535.160
331664.750,7382535.320
331664.640,7382535.060
331664.660,7382534.910
331664.690,7382535.050
331766.010,7382534.900
331766.010,7382535.070
331766.200,7382535.000
331766.510,7382535.230
331839.390,7382535.270
331959.390,7382535.130
331959.760,7382535.280
331960.300,7382535.310
331963.810,7382535.280
331964.710,7382535.130
331964.790,7382535.110
331966.500,7382535.370
331970.020,7382535.360
331970.800,7382534.990
331971.840,7382535.230
331971.750,7382535.050
331971.680,7382535.060
331977.710,7382535.370
331978.230,7382535.280
331978.730,7382535.300
332057.820,7382534.900
332060.460,7382535.220
331659.700,7382535.730
331663.170,7382535.570
331664.020,7382535.750
331663.980,7382535.440
331663.590,7382535.840
331664.030,7382535.490
331766.000,7382535.570
331766.170,7382535.430
331839.150,7382535.430
331847.880,7382535.740
331847.960,7382535.880
331848.580,7382535.620
331958.540,7382535.390
331959.410,7382535.460
331959.860,7382535.410
331960.180,7382535.710
331963.860,7382535.500
331964.220,7382535.790
331964.310,7382535.490
331964.600,7382535.690
331964.660,7382535.560
331967.550,7382535.790
331967.400,7382535.790
331967.970,7382535.750
331969.070,7382535.620
331969.400,7382535.760
331970.420,7382535.510
331970.680,7382535.480
331971.140,7382535.420
331976.470,7382535.430
331977.060,7382535.450
331977.330,7382535.400
331977.950,7382535.420
332057.520,7382535.430
332057.950,7382535.470
332058.020,7382535.770
332058.020,7382535.790
332057.870,7382535.740
332058.380,7382535.830
332058.960,7382535.460
332058.820,7382535.390
332058.850,7382535.760
332059.520,7382535.430
332059.090,7382535.500
332059.670,7382535.420
332060.190,7382535.530
331660.120,7382536.300
331660.490,7382536.270
331660.200,7382536.230
331662.420,7382536.210
331663.090,7382536.010
331766.670,7382536.120
331840.360,7382536.130
331847.710,7382536.110
331848.650,7382536.240
331960.260,7382536.330
331964.410,7382536.060
331964.580,7382536.000
331964.850,7382536.110
331965.920,7382536.300
331966.440,7382536.020
331966.470,7382536.110
331966.610,7382536.280
331966.620,7382536.130
331967.190,7382536.170
331968.220,7382535.910
332057.370,7382536.110
332057.940,7382535.960
332057.770,7382536.140
332057.790,7382535.980
332058.490,7382535.900
332058.410,7382536.290
332059.190,7382536.240
331660.460,7382536.420
331660.890,7382536.390
331661.490,7382536.790
331662.170,7382536.850
331662.190,7382536.420
331662.730,7382536.550
331662.610,7382536.440
331698.150,7382536.830
331767.070,7382536.870
331766.800,7382536.560
331840.090,7382536.880
331840.390,7382536.860
331847.920,7382536.630
331958.970,7382536.390
331959.660,7382536.700
331964.250,7382536.470
331965.000,7382536.750
331964.870,7382536.860
331964.650,7382536.620
331964.640,7382536.850
331965.090,7382536.780
331660.500,7382537.030
331660.920,7382537.030
331660.710,7382537.180
331660.630,7382537.370
331661.400,7382536.940
331661.090,7382537.140
331661.700,7382537.020
331661.750,7382536.940
331697.980,7382537.140
331698.140,7382536.910
331767.030,7382537.020
331767.280,7382537.060
331767.620,7382536.980
331848.220,7382537.020
331960.380,7382537.370
331960.660,7382537.370
331960.750,7382537.150
331961.520,7382537.240
331961.930,7382537.200
331962.170,7382537.290
331962.290,7382537.080
331962.980,7382537.100
331963.350,7382536.900
331963.920,7382537.070
331964.570,7382537.060
331964.090,7382537.170
331964.780,7382536.930
331964.870,7382536.940
331965.060,7382537.010
331964.970,7382537.010
331965.360,7382536.990
332059.400,7382537.210
331658.380,7382537.640
331658.310,7382537.490
331659.390,7382537.740
331659.470,7382537.440
331660.180,7382537.520
331660.910,7382537.540
331661.540,7382537.650
331661.090,7382537.680
331661.620,7382537.560
331698.630,7382537.660
331767.300,7382537.640
331848.560,7382537.630
331959.700,7382537.570
331960.360,7382537.630
331960.800,7382537.610
331961.420,7382537.470
332059.330,7382537.760
331660.960,7382538.220
331661.780,7382538.280
331661.680,7382538.300
331698.470,7382537.980
331698.520,7382538.270
331767.710,7382537.960
331848.890,7382538.220
331951.040,7382538.320
331955.830,7382538.310
331957.240,7382538.010
331957.810,7382538.010
331961.050,7382537.960
331961.000,7382538.300
331962.570,7382538.200
331962.550,7382538.330
331657.010,7382538.530
331658.360,7382538.520
331658.360,7382538.460
331658.880,7382538.400
331659.390,7382538.540
331659.380,7382538.450
331659.610,7382538.700
331661.420,7382538.410
331661.910,7382538.610
331699.220,7382538.870
331768.230,7382538.840
331848.470,7382538.880
331848.680,7382538.510
331950.480,7382538.400
331950.490,7382538.640
331950.600,7382538.540
331954.140,7382538.720
331954.840,7382538.680
331955.180,7382538.790
331955.250,7382538.650
331955.660,7382538.600
331956.110,7382538.480
331960.070,7382538.560
331960.880,7382538.740
331960.990,7382538.850
331961.100,7382538.400
331961.380,7382538.790
331658.320,7382539.280
331658.700,7382538.920
331659.160,7382538.900
331662.290,7382539.150
331662.230,7382539.180
331697.790,7382539.110
331698.530,7382539.220
331699.010,7382539.050
331767.480,7382538.900
331768.430,7382539.380
331818.440,7382539.200
331818.910,7382538.900
331848.530,7382538.920
331848.600,7382539.240
331849.480,7382539.350
331895.700,7382539.360
331948.750,7382539.210
331949.150,7382539.180
331950.640,7382539.360
331950.790,7382539.160
331951.420,7382539.330
331951.130,7382539.280
331951.130,7382539.230
331951.990,7382538.940
331952.420,7382539.270
331952.620,7382539.280
331952.670,7382538.990
331953.420,7382539.230
331953.310,7382539.100
331953.620,7382539.160
331956.380,7382539.260
331956.710,7382539.140
331957.250,7382539.050
331959.380,7382539.130
331960.700,7382538.970
331961.060,7382538.960
331961.410,7382539.070
331961.680,7382539.240
331656.570,7382539.800
331657.310,7382539.560
331657.710,7382539.760
331657.620,7382539.830
331657.750,7382539.540
331657.760,7382539.760
331658.340,7382539.390
331698.820,7382539.600
331699.650,7382539.580
331768.840,7382539.590
331848.980,7382539.390
331895.440,7382539.390
331949.720,7382539.830
331950.450,7382539.540
331950.440,7382539.500
331950.910,7382539.530
331950.920,7382539.640
331950.850,7382539.590
331951.080,7382539.550
331955.280,7382539.710
331956.550,7382539.720
331959.530,7382539.760
331960.600,7382539.400
331961.530,7382539.530
331961.380,7382539.780
331961.820,7382539.580
331655.990,7382540.330
331656.820,7382540.350
331657.270,7382540.040
331657.090,7382540.370
331657.350,7382540.330
331662.710,7382540.070
331699.650,7382540.240
331768.510,7382539.980
331768.840,7382539.980
331849.030,7382540.230
331848.620,7382540.170
331934.430,7382540.360
331934.840,7382540.350
331949.330,7382539.960
331949.260,7382540.130
331949.660,7382539.960
331951.250,7382540.000
331958.950,7382539.970
331960.430,7382540.250
331960.860,7382539.960
331961.360,7382540.270
331961.190,7382539.950
331961.900,7382540.220
331961.730,7382540.330
331961.640,7382540.250
331655.110,7382540.880
331656.700,7382540.390
331699.460,7382540.450
331769.110,7382540.680
331769.270,7382540.790
331934.200,7382540.640
331942.400,7382540.800
331942.300,7382540.770
331942.660,7382540.530
331960.320,7382540.520
331960.490,7382540.880
331961.520,7382540.710
331961.640,7382540.580
331961.830,7382540.510
331961.810,7382540.720
331961.700,7382540.690
332057.850,7382540.530
332129.240,7382540.550
332130.390,7382540.580
331654.600,7382541.110
331656.070,7382540.900
331655.580,7382541.360
331655.630,7382541.240
331656.340,7382540.990
331700.290,7382540.910
331769.260,7382540.960
331769.600,7382541.120
331789.070,7382541.170
331848.770,7382541.200
331849.230,7382540.970
331934.520,7382541.060
331934.690,7382540.890
331941.120,7382540.990
331961.310,7382541.160
331961.600,7382541.250
331961.840,7382540.900
332059.240,7382541.280
332130.380,7382541.230
331654.600,7382541.700
331655.180,7382541.730
331769.680,7382541.430
331790.040,7382541.650
331790.410,7382541.840
331791.350,7382541.620
331792.150,7382541.590
331849.190,7382541.760
331934.190,7382541.690
331939.480,7382541.510
331940.650,7382541.710
331941.260,7382541.820
331959.900,7382541.720
331961.870,7382541.780
332059.450,7382541.460
332130.050,7382541.540
332130.530,7382541.530
331654.420,7382542.110
331654.520,7382542.030
331700.930,7382542.230
331700.760,7382542.280
331769.610,7382542.040
331849.200,7382542.020
331849.450,7382542.200
331934.180,7382541.960
331934.870,7382542.330
331935.190,7382542.380
331939.280,7382542.340
331939.190,7382542.210
331939.590,7382542.170
331941.180,7382541.970
331960.250,7382542.210
331961.520,7382542.180
331961.890,7382542.290
331962.180,7382542.360
332057.670,7382541.960
331651.300,7382542.660
331653.810,7382542.440
331656.070,7382542.410
331656.250,7382542.510
331701.400,7382542.740
331701.190,7382542.520
331769.980,7382542.430
331770.090,7382542.400
331790.040,7382542.540
331789.840,7382542.510
331790.510,7382542.880
331791.020,7382542.560
331791.430,7382542.540
331849.410,7382542.760
331933.540,7382542.850
331933.970,7382542.690
331934.510,7382542.680
331934.780,7382542.620
331935.130,7382542.790
331936.040,7382542.530
331938.040,7382542.600
331939.000,7382542.410
331938.620,7382542.440
331961.300,7382542.440
331961.610,7382542.590
331650.570,7382543.370
331651.750,7382543.280
331651.790,7382543.200
331651.960,7382543.120
331652.810,7382543.230
331652.620,7382543.250
331770.010,7382542.930
331789.660,7382543.250
331790.330,7382542.990
331790.630,7382543.150
331790.930,7382543.380
331790.990,7382542.900
331791.520,7382543.320
331791.530,7382543.370
331791.710,7382542.960
331849.290,7382543.360
331849.940,7382543.290
331934.140,7382543.270
331934.170,7382543.070
331934.830,7382543.160
331934.970,7382542.990
331934.690,7382542.930
331935.220,7382543.090
331935.080,7382543.290
331935.240,7382542.990
331935.100,7382542.920
331936.210,7382543.010
331961.750,7382542.970
331962.290,7382543.300
332059.950,7382543.160
332060.100,7382543.120
331652.620,7382543.490
331652.720,7382543.620
331699.990,7382543.570
331701.510,7382543.470
331770.810,7382543.810
331789.940,7382543.700
331790.100,7382543.480
331790.950,7382543.720
331791.350,7382543.700
331791.870,7382543.800
331791.770,7382543.810
331792.550,7382543.650
331792.140,7382543.790
331792.930,7382543.770
331793.300,7382543.770
331849.480,7382543.560
331849.880,7382543.500
331850.290,7382543.480
331932.190,7382543.750
331932.650,7382543.730
331932.960,7382543.730
331933.430,7382543.610
331933.590,7382543.560
331934.250,7382543.540
331934.520,7382543.460
331934.750,7382543.610
331935.060,7382543.550
331934.760,7382543.550
331935.070,7382543.590
331935.320,7382543.820
331935.100,7382543.810
331935.230,7382543.750
331935.200,7382543.530
331960.320,7382543.530
331961.480,7382543.570
331962.280,7382543.780
332047.850,7382543.870
332060.300,7382543.390
332060.600,7382543.510
332060.930,7382543.780
331650.410,7382544.330
331651.470,7382544.040
331651.900,7382544.020
331651.870,7382544.020
331651.940,7382544.080
331700.200,7382544.120
331700.970,7382544.070
331700.940,7382544.000
331701.740,7382544.070
331702.190,7382544.240
331770.420,7382544.120
331789.460,7382543.960
331789.820,7382543.920
331790.400,7382544.250
331790.630,7382544.280
331791.200,7382544.210
331791.640,7382544.290
331792.390,7382544.170
331792.400,7382544.370
331793.180,7382544.130
331849.610,7382544.040
331850.210,7382544.150
331932.080,7382543.920
331932.660,7382543.980
332061.050,7382544.350
331648.960,7382544.510
331649.310,7382544.850
331649.830,7382544.790
331650.640,7382544.790
331700.100,7382544.420
331700.920,7382544.390
331702.240,7382544.730
331771.030,7382544.470
331789.930,7382544.720
331791.600,7382544.450
331927.240,7382544.840
331927.690,7382544.690
331928.370,7382544.700
331928.190,7382544.650
331928.930,7382544.570
332060.230,7382544.540
331648.060,7382544.910
331648.940,7382545.330
331649.120,7382545.210
331650.510,7382544.950
331700.590,7382545.010
331700.700,7382545.170
331770.510,7382545.280
331770.590,7382545.090
331771.140,7382545.220
331771.290,7382545.210
331771.690,7382545.060
331923.950,7382545.320
331924.880,7382545.220
331925.180,7382545.370
331925.880,7382545.360
331925.580,7382544.960
331926.170,7382545.100
331927.320,7382544.900
331960.760,7382545.000
331962.410,7382545.060
332060.540,7382545.230
332061.190,7382545.220
331647.070,7382545.660
331648.530,7382545.400
331648.130,7382545.550
331648.740,7382545.540
331649.340,7382545.830
331649.550,7382545.540
331700.500,7382545.420
331701.020,7382545.690
331771.240,7382545.430
331771.520,7382545.540
331922.850,7382545.840
331923.480,7382545.660
331923.890,7382545.710
331924.160,7382545.430
331924.580,7382545.400
331952.840,7382545.550
331962.360,7382545.420
331962.840,7382545.820
331648.490,7382546.380
331701.130,7382546.000
331702.620,7382546.030
331703.030,7382546.340
331770.810,7382546.140
331772.160,7382546.120
331908.300,7382546.250
331908.770,7382546.070
331909.250,7382546.240
331920.430,7382546.290
331920.210,7382546.250
331920.670,7382546.290
331921.520,7382546.070
331921.330,7382546.110
331922.170,7382545.920
331961.020,7382546.240
332058.290,7382545.890
331645.750,7382546.520
331646.780,7382546.760
331647.500,7382546.410
331647.780,7382546.660
331701.060,7382546.410
331703.330,7382546.520
331771.570,7382546.650
331771.280,7382546.420
331771.590,7382546.600
331772.640,7382546.840
331908.660,7382546.780
331952.370,7382546.820
331952.740,7382546.510
331975.940,7382546.730
331977.810,7382546.800
332058.500,7382546.760
332058.840,7382546.400
332061.150,7382546.820
331644.860,7382547.180
331646.120,7382547.120
331646.610,7382547.060
331647.470,7382547.220
331701.760,7382547.090
331703.420,7382547.280
331771.330,7382547.010
331772.060,7382547.340
331772.480,7382547.170
331772.570,7382547.060
331772.500,7382547.020
331908.880,7382547.010
331909.140,7382547.240
331910.560,7382547.350
331910.310,7382547.200
331915.220,7382547.300
331916.370,7382546.890
331916.540,7382547.100
331916.450,7382547.090
331916.560,7382547.110
331916.720,7382547.020
331917.100,7382547.010
331952.970,7382547.270
331960.820,7382547.210
331962.040,7382547.110
331962.940,7382547.160
331645.430,7382547.870
331645.550,7382547.430
331646.980,7382547.450
331702.100,7382547.840
331907.490,7382547.440
331909.210,7382547.390
331913.060,7382547.820
331961.830,7382547.650
331963.080,7382547.600
332062.000,7382547.830
332062.250,7382547.720
331643.550,7382547.910
331644.810,7382547.890
331645.010,7382547.930
331645.740,7382547.900
331646.480,7382547.950
331702.080,7382548.270
331703.770,7382548.200
331772.930,7382548.290
331772.950,7382548.140
331772.780,7382548.110
331773.200,7382548.300
331773.200,7382548.240
331904.220,7382548.310
331905.630,7382548.210
331906.210,7382548.090
331908.760,7382548.280
331908.900,7382548.030
331909.000,7382548.040
331908.940,7382548.190
331909.310,7382548.320
331910.140,7382548.250
331910.460,7382548.240
331911.470,7382547.920
331911.530,7382547.930
331912.290,7382547.980
331952.760,7382547.980
331961.470,7382548.170
331961.550,7382548.350
331962.100,7382547.930
331963.180,7382548.120
331963.310,7382548.140
332061.040,7382547.930
332061.130,7382548.330
332061.630,7382548.150
331633.240,7382548.390
331644.150,7382548.650
331644.280,7382548.600
331645.130,7382548.790
331702.570,7382548.780
331702.980,7382548.400
331703.330,7382548.630
331704.130,7382548.520
331704.280,7382548.700
331771.280,7382548.460
331772.960,7382548.410
331773.310,7382548.880
331773.350,7382548.720
331902.550,7382548.580
331903.070,7382548.650
331903.630,7382548.580
331905.900,7382548.830
331906.880,7382548.720
331907.110,7382548.880
331907.610,7382548.860
331908.370,7382548.650
331908.410,7382548.760
331908.940,7382548.430
331909.140,7382548.770
331909.790,7382548.500
331961.380,7382548.760
331961.710,7382548.810
331963.070,7382548.570
331962.600,7382548.660
331963.300,7382548.850
332061.220,7382548.830
331633.330,7382549.290
331642.370,7382549.080
331643.490,7382549.050
331643.270,7382549.080
331643.670,7382549.030
331644.080,7382548.970
331644.980,7382549.100
331644.660,7382549.000
331645.080,7382548.970
331704.780,7382549.370
331862.490,7382548.910
331903.750,7382549.320
331904.870,7382549.310
331904.970,7382549.210
331904.880,7382549.240
331904.580,7382549.140
331905.310,7382549.210
331905.730,7382549.180
331906.560,7382549.070
331907.680,7382548.990
331963.080,7382549.320
332017.870,7382549.320
332018.980,7382549.230
332019.590,7382549.260
331632.950,7382549.540
331642.640,7382549.620
331643.530,7382549.720
331643.950,7382549.710
331703.820,7382549.510
331704.670,7382549.690
331773.830,7382549.620
331773.940,7382549.840
331903.040,7382549.480
331903.570,7382549.740
331904.470,7382549.390
331904.710,7382549.620
331904.840,7382549.440
331904.680,7382549.540
331905.200,7382549.510
331905.250,7382549.700
331906.050,7382549.850
331962.090,7382549.670
331962.730,7382549.780
331963.410,7382549.480
332016.640,7382549.870
332017.800,7382549.810
332018.440,7382549.590
332019.790,7382549.410
332061.070,7382549.660
332062.440,7382549.520
331633.140,7382550.140
331642.430,7382550.320
331642.250,7382550.360
331643.010,7382550.310
331704.820,7382550.120
331704.910,7382550.060
331705.130,7382550.200
331773.520,7382550.320
331773.190,7382550.280
331773.870,7382550.250
331773.800,7382550.200
331774.100,7382550.040
331894.540,7382550.110
331904.990,7382550.000
331908.950,7382549.900
332016.910,7382550.060
332017.790,7382550.020
332061.400,7382550.210
332061.510,7382550.290
331642.490,7382550.720
331703.500,7382550.750
331705.160,7382550.550
331773.290,7382550.610
331773.630,7382550.490
331774.410,7382550.420
331891.440,7382550.820
331891.620,7382550.700
331891.990,7382550.690
331892.820,7382550.510
331893.360,7382550.550
331895.540,7382550.880
331896.510,7382550.840
331896.730,7382550.770
331897.060,7382550.530
332029.170,7382550.830
332029.100,7382550.520
332061.320,7382550.690
332061.680,7382550.530
332062.630,7382550.710
331633.290,7382551.330
331633.480,7382550.900
331640.260,7382551.370
331641.500,7382551.080
331641.680,7382551.270
331703.470,7382551.370
331704.370,7382551.090
331705.370,7382551.320
331705.840,7382551.270
331774.390,7382550.940
331774.890,7382551.260
331894.700,7382551.310
331895.040,7382551.170
331895.320,7382551.250
331895.440,7382551.150
331896.480,7382550.920
331897.100,7382550.970
331962.690,7382551.210
331963.820,7382551.170
331964.040,7382551.070
332029.030,7382551.050
332061.880,7382551.250
331633.300,7382551.730
331633.930,7382551.660
331640.930,7382551.620
331641.260,7382551.410
331703.930,7382551.670
331705.460,7382551.620
331705.830,7382551.610
331706.020,7382551.540
331706.240,7382551.750
331771.640,7382551.820
331772.130,7382551.440
331775.190,7382551.610
331886.610,7382551.680
331891.110,7382551.730
331892.180,7382551.830
331892.500,7382551.610
331893.000,7382551.540
331892.900,7382551.570
331893.250,7382551.540
331893.100,7382551.510
331893.920,7382551.470
331894.990,7382551.460
331965.200,7382551.730
332029.070,7382551.400
332029.280,7382551.540
332029.250,7382551.680
331633.400,7382551.990
331633.740,7382552.320
331637.700,7382552.210
331638.950,7382552.150
331639.960,7382552.260
331639.850,7382552.300
331640.380,7382551.990
331640.300,7382552.100
331640.610,7382551.960
331704.230,7382552.260
331704.680,7382552.020
331704.580,7382551.950
331705.300,7382552.110
331705.400,7382552.320
331705.190,7382551.960
331705.840,7382552.210
331705.790,7382552.100
331706.200,7382552.090
331770.680,7382552.050
331771.140,7382551.920
331774.950,7382552.220
331775.290,7382552.150
331889.490,7382552.270
331889.900,7382552.250
331890.290,7382552.160
331891.290,7382551.900
331962.950,7382552.290
331963.810,7382552.030
331964.080,7382551.990
332029.190,7382552.090
332061.930,7382551.970
332061.670,7382552.360
332062.380,7382552.240
331633.420,7382552.700
331637.210,7382552.570
331639.030,7382552.830
331703.540,7382552.760
331703.970,7382552.750
331704.250,7382552.690
331704.440,7382552.880
331704.560,7382552.750
331704.680,7382552.700
331705.700,7382552.620
331705.810,7382552.720
331706.110,7382552.490
331770.950,7382552.410
331775.310,7382552.590
331775.590,7382552.810
331876.310,7382552.850
331876.350,7382552.810
331876.710,7382552.550
331885.720,7382552.850
331886.190,7382552.810
331887.030,7382552.760
331886.750,7382552.590
331886.590,7382552.780
331887.200,7382552.600
331887.950,7382552.580
331962.470,7382552.750
331962.220,7382552.860
332029.460,7382552.410
332029.180,7382552.390
332029.400,7382552.400
332029.640,7382552.470
332061.570,7382552.510
332061.950,7382552.620
332061.790,7382552.630
332062.480,7382552.830
332063.170,7382552.410
331633.950,7382553.020
331638.010,7382552.900
331638.840,7382553.010
331702.860,7382553.240
331703.540,7382553.070
331703.110,7382553.080
331704.870,7382553.040
331705.850,7382553.010
331706.170,7382553.220
331706.890,7382553.220
331775.850,7382552.910
331876.300,7382553.300
331876.480,7382553.020
331876.580,7382553.090
331883.280,7382553.270
331883.560,7382553.370
331883.910,7382553.120
331885.230,7382553.180
331886.020,7382552.920
331886.180,7382552.910
331963.060,7382553.020
331963.110,7382553.290
331964.350,7382553.210
331964.420,7382553.360
332062.060,7382552.980
332061.850,7382552.970
332062.420,7382553.290
332062.920,7382553.240
332062.760,7382553.250
331631.610,7382553.780
331637.020,7382553.860
331637.090,7382553.550
331638.100,7382553.600
331638.750,7382553.420
331702.490,7382553.590
331702.910,7382553.490
331702.640,7382553.670
331703.300,7382553.420
331705.950,7382553.540
331706.310,7382553.720
331706.960,7382553.470
331876.310,7382553.670
331876.310,7382553.660
331880.390,7382553.750
331880.840,7382553.650
